,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4127,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
4128,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
4129,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
4130,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
4131,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
4132,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
4133,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
4134,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
4135,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
4136,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
4137,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
4138,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
4139,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
4140,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
4141,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
4142,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
4143,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
4144,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
4145,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
4146,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
4147,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
4148,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
4149,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
4150,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
4151,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
4152,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
4153,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
4154,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
4155,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
4156,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
4157,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
4158,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
4159,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
4160,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
4161,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
4162,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,Hepatitis C,,,,,,,,,,,
4163,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,
4164,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
4165,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
4166,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
4167,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
4168,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
4169,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
4170,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
4171,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
4172,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
4173,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
4174,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
4175,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
4176,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
4177,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
4178,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
4179,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
4180,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
4181,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
4182,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
4183,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
4184,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
4185,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
4186,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
4187,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
4188,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
4189,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
4190,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
4191,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
4192,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
4193,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
4194,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
4195,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
4196,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
4197,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
4198,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
4199,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
4200,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
4201,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
4202,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
4203,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,Hepatitis C,,,,,,,,,,,
4204,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,
4205,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
4206,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
4207,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
4208,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
4209,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
4210,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
4211,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
4212,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
4213,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
4214,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
4215,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
4216,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
4217,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
4218,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
4219,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
4220,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
4221,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
4222,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
4223,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
4224,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
4225,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
4226,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
4227,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
4228,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
4229,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
4230,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
4231,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
4232,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
4233,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
4234,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
4235,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
4236,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
4237,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
4238,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
4239,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
4240,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
4241,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
4242,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
4243,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
4244,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,Hepatitis C,,,,,,,,,,,
4245,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,
4246,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
4247,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
4248,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
4249,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
4250,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
4251,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
4252,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
4253,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
4254,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
4255,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
4256,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
4257,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
4258,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
4259,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
4260,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
4261,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
4262,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
4263,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
4264,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
4265,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
4266,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
4267,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
4268,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
4269,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
4270,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
4271,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
4272,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
4273,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
4274,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
4275,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
4276,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
4277,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
4278,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
4279,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
4280,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
4281,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
4282,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
4283,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
4284,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
4285,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,Hepatitis C,,,,,,,,,,,
4286,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,
4287,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
4288,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
4289,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
4290,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
4291,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
4292,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
4293,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
4294,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
4295,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
4296,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
4297,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
4298,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
4299,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
4300,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
4301,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
4302,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
4303,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
4304,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
4305,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
4306,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
4307,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
4308,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
4309,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
4310,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
4311,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
4312,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
4313,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
4314,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
4315,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
4316,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
4317,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
4318,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
4319,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
4320,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
4321,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
4322,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
4323,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
